Id Lat Lng Alt q0 q1 q2 q3
327 40.4375020 -79.9993071 196.9818536 0.172334 -0.007302 -0.008724 0.984973
328 40.4374935 -79.9993112 196.9686457 0.169603 -0.008563 -0.011814 0.985404
329 40.4374851 -79.9993152 196.9437264 0.166993 -0.007959 -0.011852 0.985855
330 40.4374780 -79.9993186 196.9195279 0.164304 -0.010454 -0.011674 0.986285
331 40.4374695 -79.9993226 196.9025582 0.161188 -0.012962 -0.018008 0.986674
332 40.4374612 -79.9993263 196.8927467 0.159058 -0.012100 -0.027623 0.986809
333 40.4374527 -79.9993301 196.8417734 0.157047 -0.012053 -0.030819 0.987037
334 40.4374461 -79.9993331 196.7838784 0.156486 -0.011959 -0.029146 0.987178
335 40.4374357 -79.9993377 196.7117264 0.155260 -0.010791 -0.029732 0.987367
336 40.4374296 -79.9993404 196.6718907 0.154897 -0.009777 -0.030563 0.987409
337 40.4374206 -79.9993443 196.6053502 0.155507 -0.007930 -0.030244 0.987340
338 40.4374137 -79.9993474 196.5503702 0.156451 -0.003931 -0.028447 0.987268
339 40.4374063 -79.9993506 196.4882207 0.158482 0.004153 -0.026520 0.986997
340 40.4373978 -79.9993544 196.4329567 0.161975 0.006680 -0.026505 0.986416
341 40.4373910 -79.9993576 196.4082112 0.165101 -0.001901 -0.027011 0.985905
342 40.4373838 -79.9993610 196.3715901 0.168550 -0.004830 -0.028174 0.985279
343 40.4373719 -79.9993666 196.2723104 0.174274 0.012447 -0.027027 0.984247
344 40.4373636 -79.9993708 196.2129765 0.178893 0.006968 -0.022312 0.983591
345 40.4373550 -79.9993753 196.1805870 0.185120 0.001632 -0.019794 0.982515
346 40.4373484 -79.9993788 196.1372108 0.190105 0.003021 -0.019133 0.981573
347 40.4373420 -79.9993823 196.1232421 0.193636 0.004208 -0.023758 0.980777
348 40.4373338 -79.9993869 196.1071938 0.198640 -0.002537 -0.028460 0.979656
349 40.4373254 -79.9993918 196.0413361 0.202155 -0.005766 -0.026469 0.978979
350 40.4373184 -79.9993959 195.9783711 0.205263 -0.002602 -0.023998 0.978409
351 40.4373103 -79.9994007 195.9326822 0.208933 -0.003869 -0.025548 0.977589
352 40.4373021 -79.9994058 195.8920107 0.212179 -0.006125 -0.030562 0.976734
353 40.4372940 -79.9994107 195.8362437 0.213487 -0.005193 -0.033663 0.976352
354 40.4372861 -79.9994157 195.7566040 0.214896 -0.004255 -0.027348 0.976245
355 40.4372779 -79.9994208 195.6836058 0.215954 -0.005136 -0.021373 0.976156
356 40.4372719 -79.9994246 195.6459691 0.216451 -0.005304 -0.022546 0.976019
357 40.4372639 -79.9994296 195.6122716 0.217006 -0.005020 -0.028028 0.975755
358 40.4372561 -79.9994346 195.5608260 0.217458 -0.005978 -0.030294 0.975581
359 40.4372486 -79.9994394 195.4911284 0.218146 -0.006598 -0.029932 0.975435
360 40.4372393 -79.9994453 195.4335346 0.218528 -0.006334 -0.031703 0.975295
361 40.4372317 -79.9994500 195.3557580 0.219732 -0.005348 -0.028261 0.975136
362 40.4372243 -79.9994548 195.2852866 0.220468 -0.007927 -0.025043 0.975040
363 40.4372171 -79.9994594 195.2347626 0.221821 -0.005973 -0.026331 0.974714
364 40.4372099 -79.9994640 195.1830442 0.222796 -0.005339 -0.027203 0.974471
365 40.4372018 -79.9994692 195.1235900 0.224004 0.002352 -0.032237 0.974052
366 40.4371933 -79.9994748 195.0760646 0.225149 0.009536 -0.041450 0.973395
367 40.4371848 -79.9994803 194.9852156 0.226504 0.015923 -0.040248 0.973048
368 40.4371788 -79.9994844 194.9251496 0.225920 0.004422 -0.025835 0.973793
369 40.4371704 -79.9994901 194.8397795 0.224105 -0.001559 -0.007985 0.974531
370 40.4371623 -79.9994952 194.7995258 0.219082 0.008565 -0.015671 0.975543
371 40.4371547 -79.9995002 194.8287181 0.213982 -0.005824 -0.028325 0.976409
372 40.4371467 -79.9995053 194.7868801 0.211312 -0.014539 -0.026773 0.976944
373 40.4371389 -79.9995099 194.7009180 0.209863 -0.004284 -0.019553 0.977526
374 40.4371308 -79.9995147 194.6695522 0.209655 -0.001640 -0.021739 0.977532
375 40.4371233 -79.9995194 194.6507441 0.208949 -0.009615 -0.024370 0.977576
376 40.4371151 -79.9995243 194.6029444 0.208460 -0.003476 -0.023495 0.977742
377 40.4371070 -79.9995291 194.5412509 0.210153 -0.001412 -0.020646 0.977449
378 40.4370982 -79.9995346 194.5129947 0.210561 -0.009565 -0.021904 0.977289
379 40.4370896 -79.9995397 194.4617578 0.210205 -0.000525 -0.021194 0.977427
380 40.4370823 -79.9995443 194.4209310 0.210544 -0.004438 -0.021059 0.977347
381 40.4370733 -79.9995498 194.4060227 0.210417 -0.006808 -0.027982 0.977187
382 40.4370661 -79.9995540 194.3541246 0.211135 -0.000393 -0.029936 0.976998
383 40.4370593 -79.9995584 194.2983557 0.212067 -0.008409 -0.025958 0.976874
384 40.4370511 -79.9995634 194.2388033 0.212508 -0.008630 -0.024593 0.976812
385 40.4370431 -79.9995683 194.1629526 0.213622 -0.002945 -0.023044 0.976640
386 40.4370366 -79.9995724 194.1122219 0.215420 -0.004908 -0.020713 0.976289
387 40.4370285 -79.9995774 194.0581364 0.217287 -0.002347 -0.019803 0.975904
388 40.4370216 -79.9995818 194.0164689 0.218547 -0.001220 -0.023384 0.975546
389 40.4370131 -79.9995873 193.9865544 0.219081 -0.016380 -0.024370 0.975265
390 40.4370040 -79.9995928 193.8951038 0.218748 0.001659 -0.025732 0.975441
391 40.4369944 -79.9995993 193.8108395 0.219688 -0.020486 -0.023789 0.975065
392 40.4369858 -79.9996044 193.6376000 0.217396 -0.013057 -0.019287 0.975806
393 40.4369782 -79.9996093 193.5731710 0.215179 -0.015475 -0.017029 0.976304
394 40.4369702 -79.9996142 193.4871043 0.213609 -0.011317 -0.007767 0.976823
395 40.4369635 -79.9996184 193.4739918 0.212869 -0.009433 -0.003278 0.977030
396 40.4369552 -79.9996234 193.4087071 0.211273 -0.003236 0.008757 0.977382
397 40.4369460 -79.9996292 193.4239558 0.210120 -0.005437 0.004941 0.977648
398 40.4369370 -79.9996345 193.4581031 0.208551 -0.001698 -0.010764 0.977951
399 40.4369299 -79.9996389 193.4648524 0.206344 -0.005127 -0.021690 0.978226
400 40.4369232 -79.9996429 193.4509053 0.203917 -0.005260 -0.029767 0.978521
401 40.4369159 -79.9996473 193.4141603 0.202447 -0.010602 -0.036815 0.978544
402 40.4369085 -79.9996515 193.3489524 0.201242 -0.011154 -0.034716 0.978863
403 40.4369016 -79.9996554 193.2739130 0.200238 -0.005591 -0.030598 0.979253
404 40.4368938 -79.9996601 193.1854786 0.199972 -0.013285 -0.024415 0.979407
405 40.4368854 -79.9996648 193.1444827 0.199499 -0.010453 -0.027470 0.979457
406 40.4368777 -79.9996693 193.0730322 0.198378 -0.009405 -0.023540 0.979798
407 40.4368694 -79.9996740 193.0061417 0.196703 -0.011644 -0.018121 0.980226
408 40.4368610 -79.9996787 192.9691573 0.196442 -0.011985 -0.019823 0.980242
409 40.4368524 -79.9996835 192.9287904 0.196453 -0.010578 -0.022450 0.980199
410 40.4368445 -79.9996880 192.8840129 0.196359 -0.011445 -0.021203 0.980236
411 40.4368366 -79.9996925 192.8434786 0.196899 -0.013644 -0.019059 0.980144
412 40.4368288 -79.9996969 192.7932668 0.198227 -0.009877 -0.018439 0.979933
413 40.4368204 -79.9997016 192.7622916 0.199966 -0.009326 -0.020981 0.979534
414 40.4368121 -79.9997064 192.7225949 0.201776 -0.012191 -0.021786 0.979114
415 40.4368041 -79.9997110 192.6797609 0.203063 -0.012039 -0.022620 0.978830
416 40.4367954 -79.9997161 192.6297986 0.204617 -0.011782 -0.023166 0.978497
417 40.4367875 -79.9997208 192.5851381 0.206317 -0.012009 -0.023341 0.978133
418 40.4367788 -79.9997259 192.5364046 0.208539 -0.013502 -0.023454 0.977640
419 40.4367692 -79.9997317 192.4822978 0.211114 -0.012410 -0.024568 0.977074
420 40.4367606 -79.9997369 192.4340234 0.212830 -0.010221 -0.026409 0.976679
421 40.4367529 -79.9997417 192.3877723 0.214644 -0.010517 -0.027017 0.976262
422 40.4367446 -79.9997469 192.3315605 0.216343 -0.010431 -0.027837 0.975865
423 40.4367369 -79.9997517 192.2848934 0.217310 -0.011860 -0.027702 0.975637
424 40.4367289 -79.9997568 192.2294369 0.217055 -0.016128 -0.026023 0.975679
425 40.4367211 -79.9997617 192.1699754 0.216514 -0.015153 -0.023707 0.975874
426 40.4367138 -79.9997663 192.1271594 0.215178 -0.017628 -0.023335 0.976137
427 40.4367061 -79.9997712 192.0823978 0.214260 -0.021034 -0.022163 0.976299
428 40.4366992 -79.9997755 192.0370932 0.214025 -0.019052 -0.021349 0.976409
429 40.4366917 -79.9997801 191.9934070 0.213648 -0.020311 -0.020458 0.976485
430 40.4366835 -79.9997851 191.9466439 0.213173 -0.017776 -0.018865 0.976671
431 40.4366755 -79.9997901 191.9042639 0.212836 -0.017519 -0.018647 0.976753
432 40.4366683 -79.9997945 191.8714301 0.212559 -0.016594 -0.020111 0.976800
433 40.4366612 -79.9997988 191.8391512 0.212758 -0.013136 -0.022310 0.976762
434 40.4366547 -79.9998028 191.8017165 0.213076 -0.015019 -0.021981 0.976673
435 40.4366480 -79.9998069 191.7660177 0.213608 -0.016415 -0.023576 0.976497
436 40.4366397 -79.9998120 191.7244935 0.215313 -0.014924 -0.024772 0.976117
437 40.4366320 -79.9998168 191.6722996 0.215882 -0.016871 -0.023954 0.975980
438 40.4366233 -79.9998223 191.6209570 0.216727 -0.018035 -0.024633 0.975755
439 40.4366153 -79.9998272 191.5605936 0.217825 -0.013751 -0.024894 0.975573
440 40.4366061 -79.9998331 191.4976674 0.218569 -0.017166 -0.021778 0.975427
441 40.4365977 -79.9998383 191.4323191 0.219551 -0.008100 -0.022465 0.975309
442 40.4365912 -79.9998425 191.3943453 0.219475 -0.008289 -0.025093 0.975260
443 40.4365825 -79.9998482 191.3494767 0.218594 -0.011327 -0.028663 0.975329
444 40.4365749 -79.9998529 191.2920663 0.217926 -0.006079 -0.030225 0.975478
445 40.4365666 -79.9998582 191.2221242 0.216256 -0.010173 -0.027991 0.975882
446 40.4365576 -79.9998639 191.1519556 0.214115 -0.008905 -0.026864 0.976398
447 40.4365490 -79.9998693 191.0861312 0.212505 -0.011231 -0.025856 0.976753
448 40.4365413 -79.9998740 191.0410100 0.212519 -0.011123 -0.026928 0.976722
449 40.4365337 -79.9998787 190.9735641 0.212033 -0.011531 -0.024244 0.976894
450 40.4365255 -79.9998837 190.9230575 0.211901 -0.010423 -0.027164 0.976858
451 40.4365174 -79.9998886 190.8646329 0.211935 -0.010185 -0.028206 0.976824
452 40.4365105 -79.9998929 190.8185264 0.211699 -0.011791 -0.030265 0.976795
453 40.4365012 -79.9998986 190.7442354 0.211288 -0.011027 -0.031110 0.976866
454 40.4364896 -79.9999054 190.5657093 0.210523 -0.011444 -0.028687 0.977101
455 40.4364809 -79.9999112 190.4899226 0.229445 -0.009255 -0.029013 0.972845
456 40.4364731 -79.9999169 190.4450247 0.262398 -0.009275 -0.029165 0.964474
457 40.4364660 -79.9999230 190.3998427 0.308582 -0.010980 -0.023704 0.950839
458 40.4364585 -79.9999308 190.3313997 0.374493 -0.001509 -0.013944 0.927124
459 40.4364525 -79.9999392 190.2744349 0.436520 0.000743 -0.007270 0.899665
460 40.4364471 -79.9999494 190.2844597 0.499536 -0.009229 -0.005534 0.866226
461 40.4364424 -79.9999616 190.2685120 0.566802 -0.002922 -0.010785 0.823778
462 40.4364395 -79.9999737 190.2580924 0.624319 -0.003993 -0.012497 0.781059
463 40.4364379 -79.9999845 190.2455517 0.668130 -0.004527 -0.014035 0.743899
464 40.4364374 -79.9999967 190.2241798 0.710623 -0.004504 -0.015677 0.703384
465 40.4364379 -80.0000090 190.2019847 0.745633 -0.004895 -0.016742 0.666129
466 40.4364390 -80.0000190 190.1849385 0.768503 -0.005958 -0.016195 0.639613
467 40.4364409 -80.0000303 190.1599730 0.788326 -0.006414 -0.015395 0.615031
468 40.4364433 -80.0000413 190.1362983 0.802130 -0.006138 -0.015367 0.596920
469 40.4364464 -80.0000532 190.1102695 0.812671 -0.006132 -0.015464 0.582485
470 40.4364492 -80.0000633 190.0849063 0.818874 -0.005071 -0.014496 0.573767
471 40.4364523 -80.0000738 190.0638265 0.824474 -0.004699 -0.014888 0.565685
472 40.4364566 -80.0000874 190.0395845 0.831573 -0.005889 -0.015170 0.555176
473 40.4364609 -80.0001000 190.0177377 0.837287 -0.007701 -0.015013 0.546503
474 40.4364641 -80.0001089 189.9974843 0.840805 -0.007910 -0.014413 0.541089
475 40.4364676 -80.0001185 189.9743210 0.844240 -0.007925 -0.013304 0.535742
476 40.4364711 -80.0001277 189.9563016 0.846773 -0.008976 -0.012345 0.531736
477 40.4364751 -80.0001380 189.9369164 0.848829 -0.010158 -0.011473 0.528445
478 40.4364788 -80.0001474 189.9176469 0.850165 -0.011446 -0.010103 0.526296
479 40.4364827 -80.0001572 189.8969650 0.851140 -0.012592 -0.009347 0.524705
480 40.4364870 -80.0001681 189.8741195 0.852104 -0.013627 -0.009004 0.523118
481 40.4364912 -80.0001783 189.8520543 0.852570 -0.015174 -0.008357 0.522325
482 40.4364958 -80.0001897 189.8258270 0.852744 -0.016978 -0.007338 0.522001
483 40.4365000 -80.0001999 189.7998872 0.852702 -0.018360 -0.007642 0.522019
484 40.4365042 -80.0002102 189.7732179 0.852747 -0.019181 -0.008845 0.521897
485 40.4365088 -80.0002217 189.7379229 0.852741 -0.019441 -0.008943 0.521896
486 40.4365131 -80.0002323 189.7027199 0.852826 -0.018628 -0.008788 0.521789
487 40.4365172 -80.0002424 189.6703200 0.852751 -0.017821 -0.008604 0.521942
488 40.4365207 -80.0002512 189.6438096 0.852827 -0.017565 -0.008486 0.521829
489 40.4365243 -80.0002599 189.6182320 0.852629 -0.017514 -0.008355 0.522157
490 40.4365278 -80.0002686 189.5950474 0.852385 -0.017771 -0.008570 0.522542
491 40.4365321 -80.0002792 189.5654973 0.852038 -0.018268 -0.008768 0.523088
492 40.4365369 -80.0002911 189.5293772 0.851713 -0.018514 -0.008633 0.523609
493 40.4365411 -80.0003018 189.4949219 0.851356 -0.017566 -0.008345 0.524228
494 40.4365451 -80.0003117 189.4638204 0.850982 -0.016701 -0.008470 0.524861
495 40.4365489 -80.0003212 189.4364008 0.850560 -0.016060 -0.009045 0.525554
496 40.4365524 -80.0003302 189.4116515 0.850014 -0.016087 -0.008855 0.526440
497 40.4365559 -80.0003390 189.3886894 0.849576 -0.016833 -0.008238 0.527133
498 40.4365594 -80.0003479 189.3701960 0.849232 -0.020166 -0.006604 0.527594
499 40.4365624 -80.0003555 189.3532633 0.848772 -0.023780 -0.005674 0.528193
500 40.4365659 -80.0003644 189.3226294 0.848396 -0.022243 -0.008770 0.528823
501 40.4365692 -80.0003730 189.2809104 0.848007 -0.018359 -0.008836 0.529593
502 40.4365726 -80.0003818 189.2385371 0.847274 -0.015588 -0.005037 0.530904
503 40.4365761 -80.0003907 189.2209982 0.846832 -0.015369 -0.005809 0.531607
504 40.4365790 -80.0003984 189.2133171 0.846524 -0.017333 -0.007301 0.532019
505 40.4365824 -80.0004072 189.1961395 0.845808 -0.018753 -0.006637 0.533117
506 40.4365870 -80.0004193 189.1602643 0.845063 -0.018658 -0.004894 0.534319
507 40.4365910 -80.0004300 189.1331795 0.844400 -0.019465 -0.005847 0.535327
508 40.4365949 -80.0004405 189.1124891 0.843642 -0.021394 -0.006391 0.536442
509 40.4365982 -80.0004491 189.0846076 0.843243 -0.020941 -0.006289 0.537088
510 40.4366016 -80.0004585 189.0529705 0.842905 -0.019927 -0.006703 0.537651
511 40.4366060 -80.0004703 189.0212138 0.842374 -0.019879 -0.007885 0.538469
512 40.4366098 -80.0004806 188.9925645 0.841898 -0.020475 -0.008068 0.539188
513 40.4366136 -80.0004910 188.9607552 0.841587 -0.020340 -0.007944 0.539679
514 40.4366171 -80.0005007 188.9304821 0.841453 -0.020246 -0.007464 0.539899
515 40.4366204 -80.0005098 188.9030986 0.841181 -0.020099 -0.007611 0.540326
516 40.4366240 -80.0005197 188.8751773 0.840973 -0.020284 -0.007432 0.540646
517 40.4366271 -80.0005281 188.8511429 0.840670 -0.020307 -0.007175 0.541119
518 40.4366305 -80.0005377 188.8234917 0.840288 -0.020371 -0.007010 0.541713
519 40.4366344 -80.0005485 188.7923795 0.840165 -0.020144 -0.007979 0.541898
520 40.4366381 -80.0005587 188.7629342 0.839849 -0.020735 -0.007537 0.542372
521 40.4366416 -80.0005684 188.7350284 0.839423 -0.020814 -0.007153 0.543033
522 40.4366451 -80.0005780 188.7055166 0.839364 -0.020115 -0.007070 0.543152
523 40.4366489 -80.0005885 188.6737598 0.839196 -0.020474 -0.006563 0.543404
524 40.4366519 -80.0005970 188.6494730 0.839028 -0.020993 -0.005128 0.543658
525 40.4366556 -80.0006072 188.6187458 0.838843 -0.020426 -0.004250 0.543974
526 40.4366594 -80.0006177 188.5840560 0.838543 -0.019384 -0.001198 0.544489
527 40.4366635 -80.0006290 188.5551502 0.838421 -0.019762 -0.001455 0.544664
528 40.4366676 -80.0006402 188.5281596 0.838136 -0.019650 -0.004425 0.545089
529 40.4366712 -80.0006501 188.5107623 0.837879 -0.022918 -0.005811 0.545344
530 40.4366752 -80.0006610 188.4736195 0.837536 -0.022010 -0.006251 0.545903
531 40.4366793 -80.0006721 188.4344094 0.837324 -0.020976 -0.006353 0.546267
532 40.4366826 -80.0006808 188.4055171 0.837120 -0.020928 -0.006100 0.546584
533 40.4366884 -80.0006907 188.4631954 0.836244 -0.018882 -0.006469 0.547995
534 40.4366792 -80.0006972 191.7531299 0.831188 -0.017969 -0.006908 0.555658
535 40.4366757 -80.0007055 192.9154283 0.830216 -0.016853 -0.005316 0.557162
536 40.4366781 -80.0007153 193.0515890 0.829566 -0.015578 -0.006150 0.558157
537 40.4366809 -80.0007257 193.1528101 0.828926 -0.016934 -0.006595 0.559064
538 40.4366839 -80.0007362 193.2336007 0.828457 -0.016710 -0.006692 0.559763
539 40.4366866 -80.0007458 193.3066983 0.829303 -0.015497 -0.007559 0.558533
540 40.4366897 -80.0007565 193.3741810 0.833707 -0.014798 -0.007830 0.551953
541 40.4366931 -80.0007672 193.4386997 0.842711 -0.011148 -0.010006 0.538158
542 40.4366968 -80.0007777 193.5092847 0.856131 -0.009397 -0.015901 0.516429
543 40.4367007 -80.0007874 193.5666721 0.875251 -0.007819 -0.012814 0.483437
544 40.4367063 -80.0007987 193.6500470 0.906534 -0.003744 -0.012205 0.421939
545 40.4367122 -80.0008078 193.7028129 0.936195 0.001238 -0.016813 0.351077
546 40.4367192 -80.0008153 193.8140835 0.960453 -0.006989 -0.010410 0.278159
547 40.4367273 -80.0008217 193.8787713 0.980096 -0.003153 -0.014526 0.197967
548 40.4367356 -80.0008260 193.9612557 0.992525 -0.004540 -0.015299 0.120993
549 40.4367451 -80.0008286 194.0495322 0.999090 -0.006193 -0.014906 0.039480
550 40.4367545 -80.0008292 194.1321059 0.999406 -0.006457 -0.011978 -0.031677
551 40.4367622 -80.0008283 194.1990422 0.996748 -0.007749 -0.012190 -0.079274
552 40.4367701 -80.0008264 194.2589806 0.992999 -0.005093 -0.009770 -0.117609
553 40.4367793 -80.0008231 194.3287806 0.989061 -0.001798 -0.007751 -0.147289
554 40.4367879 -80.0008194 194.3838307 0.986343 0.001753 -0.009571 -0.164417
555 40.4367959 -80.0008156 194.4660237 0.985365 -0.000292 -0.006086 -0.170350
556 40.4368039 -80.0008116 194.5315352 0.985292 -0.001292 -0.004621 -0.170809
557 40.4368114 -80.0008079 194.5855394 0.985315 -0.002522 -0.005454 -0.170638
558 40.4368191 -80.0008041 194.6377524 0.985280 -0.003036 -0.005930 -0.170817
559 40.4368272 -80.0008002 194.6870671 0.985288 -0.003013 -0.004676 -0.170809
560 40.4368344 -80.0007967 194.7252612 0.985273 -0.002942 -0.004640 -0.170901
561 40.4368412 -80.0007934 194.7617095 0.985212 -0.003055 -0.004821 -0.171244
562 40.4368489 -80.0007897 194.8026424 0.985028 -0.003305 -0.004780 -0.172298
563 40.4368556 -80.0007864 194.8382170 0.984882 -0.003130 -0.004556 -0.173141
564 40.4368629 -80.0007828 194.8715876 0.984792 -0.002403 -0.004893 -0.173655
565 40.4368713 -80.0007787 194.9115766 0.984639 -0.001680 -0.005785 -0.174500
566 40.4368788 -80.0007750 194.9513805 0.984535 -0.001922 -0.005677 -0.175083
567 40.4368874 -80.0007707 194.9950193 0.984432 -0.002320 -0.005979 -0.175650
568 40.4368941 -80.0007674 195.0261116 0.984333 -0.002390 -0.005783 -0.176211
569 40.4369023 -80.0007633 195.0619120 0.984206 -0.002043 -0.005855 -0.176920
570 40.4369107 -80.0007591 195.0994192 0.984074 -0.001298 -0.005778 -0.177663
571 40.4369195 -80.0007547 195.1395593 0.983947 -0.000632 -0.005658 -0.178371
572 40.4369291 -80.0007498 195.1856915 0.983752 -0.000570 -0.005580 -0.179446
573 40.4369361 -80.0007463 195.2207995 0.983589 -0.001159 -0.005900 -0.180322
574 40.4369426 -80.0007430 195.2530275 0.983434 -0.002060 -0.005990 -0.181154
575 40.4369498 -80.0007393 195.2860768 0.983337 -0.002827 -0.005617 -0.181683
576 40.4369572 -80.0007355 195.3146215 0.983219 -0.003241 -0.005866 -0.182304
577 40.4369646 -80.0007317 195.3407403 0.983108 -0.003173 -0.006455 -0.182884
578 40.4369724 -80.0007276 195.3675332 0.983044 -0.002666 -0.006661 -0.183231
579 40.4369788 -80.0007243 195.3904604 0.982934 -0.002300 -0.006181 -0.183843
580 40.4369867 -80.0007202 195.4215477 0.982798 -0.002157 -0.005614 -0.184585
581 40.4369943 -80.0007161 195.4531775 0.982692 -0.002671 -0.005712 -0.185137
582 40.4370023 -80.0007119 195.4862618 0.982581 -0.003404 -0.005481 -0.185722
583 40.4370101 -80.0007078 195.5171678 0.982427 -0.003744 -0.005280 -0.186536
584 40.4370168 -80.0007042 195.5429481 0.982280 -0.004128 -0.005197 -0.187303
585 40.4370250 -80.0006998 195.5731933 0.982121 -0.004714 -0.004756 -0.188134
586 40.4370330 -80.0006956 195.6013583 0.981973 -0.005213 -0.004336 -0.188902
587 40.4370403 -80.0006916 195.6247886 0.981884 -0.005077 -0.004297 -0.189365
